app_useful_cycles,app_wasted_cycles,index,param_hs_enabled,param_hs_flags,param_jumbo_frames,param_lcores,param_n_rules,param_nb_rgx_desc,param_pattern_db,param_pkt_size,param_pktgen_latency_enabled,param_port_forward_mode,param_port_mp_size,param_port_rx_descriptors,param_port_tx_descriptors,param_rgx_enabled,param_rule_subset_ratio,param_rules_use_content_kw,param_rules_use_pcre_kw,param_target_tp,port0_rx_broadcast_bytes,port0_rx_broadcast_packets,port0_rx_errors,port0_rx_good_bytes,port0_rx_good_packets,port0_rx_mbuf_allocation_errors,port0_rx_missed_errors,port0_rx_multicast_bytes,port0_rx_multicast_packets,port0_rx_out_of_buffer,port0_rx_phy_bytes,port0_rx_phy_crc_errors,port0_rx_phy_discard_packets,port0_rx_phy_in_range_len_errors,port0_rx_phy_packets,port0_rx_phy_symbol_errors,port0_rx_prio0_buf_discard_packets,port0_rx_prio0_cong_discard_packets,port0_rx_prio1_buf_discard_packets,port0_rx_prio1_cong_discard_packets,port0_rx_prio2_buf_discard_packets,port0_rx_prio2_cong_discard_packets,port0_rx_prio3_buf_discard_packets,port0_rx_prio3_cong_discard_packets,port0_rx_prio4_buf_discard_packets,port0_rx_prio4_cong_discard_packets,port0_rx_prio5_buf_discard_packets,port0_rx_prio5_cong_discard_packets,port0_rx_prio6_buf_discard_packets,port0_rx_prio6_cong_discard_packets,port0_rx_prio7_buf_discard_packets,port0_rx_prio7_cong_discard_packets,port0_rx_q0_bytes,port0_rx_q0_errors,port0_rx_q0_packets,port0_rx_q1_bytes,port0_rx_q1_errors,port0_rx_q1_packets,port0_rx_q2_bytes,port0_rx_q2_errors,port0_rx_q2_packets,port0_rx_q3_bytes,port0_rx_q3_errors,port0_rx_q3_packets,port0_rx_q4_bytes,port0_rx_q4_errors,port0_rx_q4_packets,port0_rx_q5_bytes,port0_rx_q5_errors,port0_rx_q5_packets,port0_rx_q6_bytes,port0_rx_q6_errors,port0_rx_q6_packets,port0_rx_unicast_bytes,port0_rx_unicast_packets,port0_rx_wqe_errors,port0_tx_broadcast_bytes,port0_tx_broadcast_packets,port0_tx_errors,port0_tx_good_bytes,port0_tx_good_packets,port0_tx_multicast_bytes,port0_tx_multicast_packets,port0_tx_phy_bytes,port0_tx_phy_discard_packets,port0_tx_phy_errors,port0_tx_phy_packets,port0_tx_pp_clock_queue_errors,port0_tx_pp_jitter,port0_tx_pp_missed_interrupt_errors,port0_tx_pp_rearm_queue_errors,port0_tx_pp_sync_lost,port0_tx_pp_timestamp_future_errors,port0_tx_pp_timestamp_order_errors,port0_tx_pp_timestamp_past_errors,port0_tx_pp_wander,port0_tx_q0_bytes,port0_tx_q0_packets,port0_tx_q1_bytes,port0_tx_q1_packets,port0_tx_q2_bytes,port0_tx_q2_packets,port0_tx_q3_bytes,port0_tx_q3_packets,port0_tx_q4_bytes,port0_tx_q4_packets,port0_tx_q5_bytes,port0_tx_q5_packets,port0_tx_q6_bytes,port0_tx_q6_packets,port0_tx_unicast_bytes,port0_tx_unicast_packets,rgx_bs12_deq_avg_rtt_cycles,rgx_bs12_deq_avg_rtt_us,rgx_bs12_deq_brst_cnt,rgx_bs12_deq_brst_pkts_cnt,rgx_bs12_deq_rtt_ttl_cycles,rgx_bs12_deq_rtt_ttl_us,rgx_bs12_enq_brst_cnt,rgx_bs12_enq_brst_pkts_cnt,rgx_bs12_patterns_matched,rgx_bs16_deq_avg_rtt_cycles,rgx_bs16_deq_avg_rtt_us,rgx_bs16_deq_brst_cnt,rgx_bs16_deq_brst_pkts_cnt,rgx_bs16_deq_rtt_ttl_cycles,rgx_bs16_deq_rtt_ttl_us,rgx_bs16_enq_brst_cnt,rgx_bs16_enq_brst_pkts_cnt,rgx_bs16_patterns_matched,rgx_bs20_deq_avg_rtt_cycles,rgx_bs20_deq_avg_rtt_us,rgx_bs20_deq_brst_cnt,rgx_bs20_deq_brst_pkts_cnt,rgx_bs20_deq_rtt_ttl_cycles,rgx_bs20_deq_rtt_ttl_us,rgx_bs20_enq_brst_cnt,rgx_bs20_enq_brst_pkts_cnt,rgx_bs20_patterns_matched,rgx_bs24_deq_avg_rtt_cycles,rgx_bs24_deq_avg_rtt_us,rgx_bs24_deq_brst_cnt,rgx_bs24_deq_brst_pkts_cnt,rgx_bs24_deq_rtt_ttl_cycles,rgx_bs24_deq_rtt_ttl_us,rgx_bs24_enq_brst_cnt,rgx_bs24_enq_brst_pkts_cnt,rgx_bs24_patterns_matched,rgx_bs28_deq_avg_rtt_cycles,rgx_bs28_deq_avg_rtt_us,rgx_bs28_deq_brst_cnt,rgx_bs28_deq_brst_pkts_cnt,rgx_bs28_deq_rtt_ttl_cycles,rgx_bs28_deq_rtt_ttl_us,rgx_bs28_enq_brst_cnt,rgx_bs28_enq_brst_pkts_cnt,rgx_bs28_patterns_matched,rgx_bs32_deq_avg_rtt_cycles,rgx_bs32_deq_avg_rtt_us,rgx_bs32_deq_brst_cnt,rgx_bs32_deq_brst_pkts_cnt,rgx_bs32_deq_rtt_ttl_cycles,rgx_bs32_deq_rtt_ttl_us,rgx_bs32_enq_brst_cnt,rgx_bs32_enq_brst_pkts_cnt,rgx_bs32_patterns_matched,rgx_bs36_deq_avg_rtt_cycles,rgx_bs36_deq_avg_rtt_us,rgx_bs36_deq_brst_cnt,rgx_bs36_deq_brst_pkts_cnt,rgx_bs36_deq_rtt_ttl_cycles,rgx_bs36_deq_rtt_ttl_us,rgx_bs36_enq_brst_cnt,rgx_bs36_enq_brst_pkts_cnt,rgx_bs36_patterns_matched,rgx_bs40_deq_avg_rtt_cycles,rgx_bs40_deq_avg_rtt_us,rgx_bs40_deq_brst_cnt,rgx_bs40_deq_brst_pkts_cnt,rgx_bs40_deq_rtt_ttl_cycles,rgx_bs40_deq_rtt_ttl_us,rgx_bs40_enq_brst_cnt,rgx_bs40_enq_brst_pkts_cnt,rgx_bs40_patterns_matched,rgx_bs44_deq_avg_rtt_cycles,rgx_bs44_deq_avg_rtt_us,rgx_bs44_deq_brst_cnt,rgx_bs44_deq_brst_pkts_cnt,rgx_bs44_deq_rtt_ttl_cycles,rgx_bs44_deq_rtt_ttl_us,rgx_bs44_enq_brst_cnt,rgx_bs44_enq_brst_pkts_cnt,rgx_bs44_patterns_matched,rgx_bs48_deq_avg_rtt_cycles,rgx_bs48_deq_avg_rtt_us,rgx_bs48_deq_brst_cnt,rgx_bs48_deq_brst_pkts_cnt,rgx_bs48_deq_rtt_ttl_cycles,rgx_bs48_deq_rtt_ttl_us,rgx_bs48_enq_brst_cnt,rgx_bs48_enq_brst_pkts_cnt,rgx_bs48_patterns_matched,rgx_bs4_deq_avg_rtt_cycles,rgx_bs4_deq_avg_rtt_us,rgx_bs4_deq_brst_cnt,rgx_bs4_deq_brst_pkts_cnt,rgx_bs4_deq_rtt_ttl_cycles,rgx_bs4_deq_rtt_ttl_us,rgx_bs4_enq_brst_cnt,rgx_bs4_enq_brst_pkts_cnt,rgx_bs4_patterns_matched,rgx_bs52_deq_avg_rtt_cycles,rgx_bs52_deq_avg_rtt_us,rgx_bs52_deq_brst_cnt,rgx_bs52_deq_brst_pkts_cnt,rgx_bs52_deq_rtt_ttl_cycles,rgx_bs52_deq_rtt_ttl_us,rgx_bs52_enq_brst_cnt,rgx_bs52_enq_brst_pkts_cnt,rgx_bs52_patterns_matched,rgx_bs56_deq_avg_rtt_cycles,rgx_bs56_deq_avg_rtt_us,rgx_bs56_deq_brst_cnt,rgx_bs56_deq_brst_pkts_cnt,rgx_bs56_deq_rtt_ttl_cycles,rgx_bs56_deq_rtt_ttl_us,rgx_bs56_enq_brst_cnt,rgx_bs56_enq_brst_pkts_cnt,rgx_bs56_patterns_matched,rgx_bs60_deq_avg_rtt_cycles,rgx_bs60_deq_avg_rtt_us,rgx_bs60_deq_brst_cnt,rgx_bs60_deq_brst_pkts_cnt,rgx_bs60_deq_rtt_ttl_cycles,rgx_bs60_deq_rtt_ttl_us,rgx_bs60_enq_brst_cnt,rgx_bs60_enq_brst_pkts_cnt,rgx_bs60_patterns_matched,rgx_bs64_deq_avg_rtt_cycles,rgx_bs64_deq_avg_rtt_us,rgx_bs64_deq_brst_cnt,rgx_bs64_deq_brst_pkts_cnt,rgx_bs64_deq_rtt_ttl_cycles,rgx_bs64_deq_rtt_ttl_us,rgx_bs64_enq_brst_cnt,rgx_bs64_enq_brst_pkts_cnt,rgx_bs64_patterns_matched,rgx_bs8_deq_avg_rtt_cycles,rgx_bs8_deq_avg_rtt_us,rgx_bs8_deq_brst_cnt,rgx_bs8_deq_brst_pkts_cnt,rgx_bs8_deq_rtt_ttl_cycles,rgx_bs8_deq_rtt_ttl_us,rgx_bs8_enq_brst_cnt,rgx_bs8_enq_brst_pkts_cnt,rgx_bs8_patterns_matched,tx_p0_b2b_latency_cycles_avg,tx_p0_b2b_latency_cycles_max,tx_p0_b2b_latency_cycles_min,tx_p0_b2b_latency_us_avg,tx_p0_b2b_latency_us_max,tx_p0_b2b_latency_us_min
1011700968, 204571435620, 10, 0, --hs_flag_allowempty, 1, 0-7, 2048, 2048, working_set.rules, 9000, 1, 1, 32767, 16384, 16384, 1, 0.1:0.9, 1, 1, 5, 0, 0, 0, 4264691616, 480674, 0, 0, 0, 0, 0, 4266614440, 0, 0, 0, 480676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 616324956, 0, 68511, 616351944, 0, 68514, 616261984, 0, 68504, 616306964, 0, 68509, 599655368, 0, 66658, 600081056, 0, 73314, 599709344, 0, 66664, 4266614312, 480674, 0, 0, 0, 0, 4264691616, 480674, 0, 0, 4266614517, 0, 0, 480677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 616324956, 68511, 616351944, 68514, 616261984, 68504, 616306964, 68509, 599655368, 66658, 600081056, 73314, 599709344, 66664, 4264691616, 480674, 0, 0, 0, 0, 3752550, 1537, 0, 0, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 408362, 480624, 0, 0, 480674, 480674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 602242994, 246217, 10, 50, 30112149746, 12310851, 0, 0, 2655075, 218731, 34676627, 73603, 72, 11558, 24
2023783074, 200990691150, 11, 0, --hs_flag_allowempty, 1, 0-7, 2048, 2048, working_set.rules, 9000, 1, 1, 32767, 16384, 16384, 1, 0.1:0.9, 1, 1, 10, 0, 0, 0, 8542066728, 956053, 0, 0, 0, 0, 0, 8545891068, 0, 0, 0, 956055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1234458108, 0, 137223, 1234593048, 0, 137238, 1234476100, 0, 137225, 1234602044, 0, 137239, 1201136924, 0, 133519, 1201528640, 0, 140075, 1201271864, 0, 133534, 8545890940, 956053, 0, 0, 0, 0, 8542066728, 956053, 0, 0, 8545891145, 0, 0, 956056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1234458108, 137223, 1234593048, 137238, 1234476100, 137225, 1234602044, 137239, 1201136924, 133519, 1201528640, 140075, 1201271864, 133534, 8542066728, 956053, 0, 0, 0, 0, 7052302, 2891, 0, 0, 508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 815269, 955958, 0, 0, 956053, 956053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 725298440, 297273, 19, 95, 68903351850, 28240969, 0, 0, 5194327, 188103, 445145, 96115, 62, 148, 32
3053019876, 201657353106, 12, 0, --hs_flag_allowempty, 1, 0-7, 2048, 2048, working_set.rules, 9000, 1, 1, 32767, 16384, 16384, 1, 0.1:0.9, 1, 1, 15, 0, 0, 0, 12814914912, 1431026, 0, 0, 0, 0, 0, 12820639144, 0, 0, 0, 1431028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1852060496, 0, 205876, 1852051500, 0, 205875, 1852123468, 0, 205883, 1852123468, 0, 205883, 1802015748, 0, 200313, 1802326572, 0, 206861, 1802213660, 0, 200335, 12820639016, 1431026, 0, 0, 0, 0, 12814914912, 1431026, 0, 0, 12820639221, 0, 0, 1431029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1852060496, 205876, 1852051500, 205875, 1852123468, 205883, 1852123468, 205883, 1802015748, 200313, 1802326572, 206861, 1802213660, 200335, 12814914912, 1431026, 0, 0, 0, 0, 8744790, 3594, 0, 0, 559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1226750, 1430921, 0, 0, 1431021, 1431021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1124010066, 461654, 21, 105, 118021056958, 48473677, 5, 5, 7733545, 188195, 226796, 97057, 62, 75, 32
4049760968, 198294794972, 13, 0, --hs_flag_allowempty, 1, 0-7, 2048, 2048, working_set.rules, 9000, 1, 1, 32767, 16384, 16384, 1, 0.1:0.9, 1, 1, 20, 0, 0, 0, 17084208024, 1905705, 0, 0, 0, 0, 0, 17091831100, 0, 0, 0, 1905709, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2469195092, 0, 274477, 2469078144, 0, 274464, 2469195092, 0, 274477, 2469069148, 0, 274463, 2402381800, 0, 267050, 2402646064, 0, 273695, 2402642684, 0, 267079, 17091830844, 1905705, 0, 0, 0, 0, 17084208024, 1905705, 0, 0, 17091831049, 0, 0, 1905708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2469195092, 274477, 2469078144, 274464, 2469195092, 274477, 2469069148, 274463, 2402381800, 267050, 2402646064, 273695, 2402642684, 267079, 17084208024, 1905705, 0, 0, 0, 0, 20101474, 8260, 0, 0, 1399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1625791, 1905443, 0, 0, 1905700, 1905700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 691785550, 284678, 52, 262, 181247814138, 74585641, 5, 5, 10273561, 193902, 11392955, 79351, 64, 3797, 26
5095659732, 199076925192, 14, 0, --hs_flag_allowempty, 1, 0-7, 2048, 2048, working_set.rules, 9000, 1, 1, 32767, 16384, 16384, 1, 0.1:0.9, 1, 1, 25, 0, 0, 0, 21353270470, 2380155, 0, 0, 0, 0, 0, 21362791272, 0, 0, 0, 2380158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3086140772, 0, 343057, 3086122780, 0, 343055, 3086194748, 0, 343063, 3086140842, 0, 343058, 3002765844, 0, 333789, 3002914740, 0, 340319, 3002990744, 0, 333814, 21362791016, 2380154, 0, 0, 0, 0, 21353270470, 2380155, 70, 1, 21362791167, 0, 0, 2380156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3086140772, 343057, 3086122780, 343055, 3086194748, 343063, 3086140842, 343058, 3002765844, 333789, 3002914740, 340319, 3002990744, 333814, 21353270400, 2380154, 0, 0, 0, 0, 16346716, 6692, 0, 0, 1205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2038044, 2379925, 0, 0, 2380155, 2380155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1120165560, 461664, 46, 230, 257638078828, 106182729, 0, 0, 12806420, 187528, 218161, 92875, 62, 72, 30
6118306932, 197877603610, 15, 0, --hs_flag_allowempty, 1, 0-7, 2048, 2048, working_set.rules, 9000, 1, 1, 32767, 16384, 16384, 1, 0.1:0.9, 1, 1, 30, 0, 0, 0, 25623851448, 2854873, 0, 0, 0, 0, 0, 25635271196, 0, 0, 0, 2854877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3703401312, 0, 411672, 3703365328, 0, 411668, 3703392316, 0, 411671, 3703374324, 0, 411669, 3603275832, 0, 400542, 3603415660, 0, 407070, 3603626676, 0, 400581, 25635270940, 2854873, 0, 0, 0, 0, 25623851448, 2854873, 0, 0, 25635271145, 0, 0, 2854876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3703401312, 411672, 3703365328, 411668, 3703392316, 411671, 3703374324, 411669, 3603275832, 400542, 3603415660, 407070, 3603626676, 400581, 25623851448, 2854873, 0, 0, 0, 0, 18604564, 7628, 0, 0, 1399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2442170, 2854613, 0, 0, 2854873, 2854873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1360013970, 561293, 52, 260, 353603632272, 145936421, 0, 0, 15343666, 188119, 214022, 101734, 62, 71, 33
7253240068, 197729696740, 16, 0, --hs_flag_allowempty, 1, 0-7, 2048, 2048, working_set.rules, 9000, 1, 1, 32767, 16384, 16384, 1, 0.1:0.9, 1, 1, 35, 0, 0, 0, 29894972328, 3329653, 0, 0, 0, 0, 0, 29908291196, 0, 0, 0, 3329657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4320625868, 0, 480283, 4320742816, 0, 480296, 4320670848, 0, 480288, 4320715828, 0, 480293, 4203938752, 0, 467312, 4203970628, 0, 473828, 4204307588, 0, 467353, 29908290940, 3329653, 0, 0, 0, 0, 29889682680, 3329065, 0, 0, 29902999145, 0, 0, 3329068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4320167072, 480232, 4319852212, 480197, 4319951168, 480208, 4319366428, 480143, 4203416984, 467254, 4203457856, 473771, 4203470960, 467260, 29889682680, 3329065, 0, 0, 0, 0, 16708070, 6832, 0, 0, 1281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2878165, 3328829, 0, 0, 3329065, 3329065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1898955813, 784325, 47, 236, 448153571902, 185100836, 0, 0, 17878210, 187670, 212714, 101466, 62, 70, 33
8304360192, 195345366584, 17, 0, --hs_flag_allowempty, 1, 0-7, 2048, 2048, working_set.rules, 9000, 1, 1, 32767, 16384, 16384, 1, 0.1:0.9, 1, 1, 40, 0, 0, 0, 34158853008, 3803526, 0, 0, 0, 0, 0, 34174067368, 0, 0, 0, 3803530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4936932832, 0, 548792, 4936923836, 0, 548791, 4936986808, 0, 548798, 4936968816, 0, 548796, 4803531148, 0, 533963, 4803519624, 0, 540372, 4803989944, 0, 534014, 34174067112, 3803526, 0, 0, 0, 0, 34142894104, 3801752, 0, 0, 34158101317, 0, 0, 3801755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4934180056, 548486, 4934539896, 548526, 4933982144, 548464, 4934629856, 548536, 4801003272, 533682, 4801450544, 540142, 4803108336, 533916, 34142894104, 3801752, 0, 0, 0, 0, 15627476, 6410, 0, 0, 1134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3296569, 3801541, 0, 0, 3801752, 3801752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2504140277, 1034557, 42, 211, 528373598644, 218291695, 0, 0, 20399745, 190319, 231487, 124425, 63, 77, 41
9472656084, 195647667966, 18, 0, --hs_flag_allowempty, 1, 0-7, 2048, 2048, working_set.rules, 9000, 1, 1, 32767, 16384, 16384, 1, 0.1:0.9, 1, 1, 45, 0, 0, 0, 38399321712, 4274984, 0, 0, 0, 0, 0, 38416421904, 0, 0, 0, 4274988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5549803324, 0, 616919, 5549830312, 0, 616922, 5549848304, 0, 616924, 5549857300, 0, 616925, 5399866992, 0, 600252, 5399780696, 0, 606738, 5400334784, 0, 600304, 38416421648, 4274984, 0, 0, 0, 0, 38370372584, 4271766, 0, 0, 38387459853, 0, 0, 4271769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5545449260, 616435, 5545314320, 616420, 5544783556, 616361, 5544927492, 616377, 5395530920, 599770, 5395741492, 606289, 5398625544, 600114, 38370372584, 4271766, 0, 0, 0, 0, 3350338, 1368, 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3741550, 4271721, 0, 0, 4271766, 4271766, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13636265849, 5635100, 9, 45, 613631963236, 253579508, 0, 0, 22919085, 197039, 44537798, 101645, 65, 14845, 33
10483713084, 192432354242, 19, 0, --hs_flag_allowempty, 1, 0-7, 2048, 2048, working_set.rules, 9000, 1, 1, 32767, 16384, 16384, 1, 0.1:0.9, 1, 1, 50, 0, 0, 0, 42702606096, 4753254, 0, 0, 0, 0, 0, 42721619368, 0, 0, 0, 4753258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6171822748, 0, 686063, 6171759776, 0, 686056, 6171831744, 0, 686064, 6171750780, 0, 686055, 6005009920, 0, 667520, 6004863456, 0, 673914, 6005567672, 0, 667582, 42721619112, 4753254, 0, 0, 0, 0, 42662079116, 4748749, 0, 0, 42681074317, 0, 0, 4748752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6166515108, 685473, 6165453580, 685355, 6165165708, 685323, 6166290208, 685448, 5998802680, 666830, 5999825696, 673354, 6000026136, 666966, 42662079116, 4748749, 0, 0, 0, 0, 3806936, 1557, 0, 0, 263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4089168, 4748699, 0, 0, 4748749, 4748749, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14337168683, 5926480, 10, 50, 716858434198, 296324029, 0, 0, 25461288, 196168, 321477, 104373, 65, 107, 34
